"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        2629,      -12.04789684,      -10.52967515,      -11.69761794,      -14.55938498
          0,           0,        2630,      -12.13592029,      -10.53047827,      -11.75582719,       -14.5524091
          0,           0,        2631,      -12.15482813,       -10.5320951,      -11.75413856,      -14.53878342
          0,           0,        2632,      -11.95060665,       -10.5350881,      -11.63287663,      -14.56500195
          0,           0,        2633,      -12.05323236,      -10.53586355,      -11.70220097,      -14.56597256
          0,           0,        2634,      -12.14094653,      -10.53666422,      -11.76045464,      -14.55898545
          0,           0,        2635,      -12.15973843,      -10.53828061,      -11.75887125,       -14.5453399
          0,           0,        2636,      -11.95664306,      -10.54127833,      -11.63813133,      -14.57157978
          0,           0,        2637,      -12.05906679,      -10.54205668,      -11.70753255,       -14.5725516
          0,           0,        2638,      -12.14684186,      -10.54286016,      -11.76601214,      -14.56555769
          0,           0,        2639,      -12.16572581,      -10.54448185,      -11.76472153,      -14.55189815
          0,           0,        2640,      -11.96362622,       -10.5474907,      -11.64465855,      -14.57816627
          0,           0,        2641,      -12.06572156,      -10.54827187,      -11.71417697,      -14.57913951
          0,           0,        2642,      -12.15356174,      -10.54907782,      -11.77281082,      -14.57213854
          0,           0,        2643,      -12.17254623,      -10.55070483,      -11.77167566,      -14.55846392
          0,           0,        2644,      -11.97077627,       -10.5537219,      -11.65191966,      -14.58476521
          0,           0,        2645,      -12.07259383,      -10.55450417,      -11.72148706,      -14.57766423
          0,           0,        2646,      -12.11514684,      -10.55607046,      -11.74029647,      -14.56394763
          0,           0,        2647,      -11.97301457,      -10.55909317,       -11.6481122,      -14.59032483
          0,           0,        2648,      -12.07297241,      -10.55989294,      -11.72061269,      -14.58326334
          0,           0,        2649,      -12.11711325,      -10.56149247,       -11.7412537,       -14.5695677
          0,           0,        2650,      -11.97431986,      -10.56453364,      -11.64981154,      -14.59597851
          0,           0,        2651,      -12.07204732,      -10.56534061,      -11.72186606,      -14.58891623
          0,           0,        2652,      -12.11567819,      -10.56693967,       -11.7420242,      -14.57521882
          0,           0,        2653,      -11.97728272,      -10.56997666,      -11.65190606,      -14.60167446
          0,           0,        2654,      -12.07488162,      -10.57079122,      -11.72401089,      -14.59462059
          0,           0,        2655,      -12.11899535,      -10.57239687,      -11.74463468,      -14.58092938
          0,           0,        2656,      -11.98284594,      -10.57544638,       -11.6560117,      -14.60743567
          0,           0,        2657,      -12.08073799,      -10.57626539,      -11.72807496,      -14.60847451
          0,           0,        2658,      -12.16780109,      -10.57710646,      -11.78607658,       -14.6014958
          0,           0,        2659,      -12.18607208,      -10.57877285,      -11.78685432,      -14.58780555
          0,           0,        2660,      -11.99403571,      -10.58180784,      -11.67209282,      -14.61431597
          0,           0,        2661,      -12.09450991,      -10.58260504,      -11.74157162,      -14.61532282
          0,           0,        2662,      -12.18138062,      -10.58342063,      -11.80026296,      -14.60829463
          0,           0,        2663,      -12.20094976,      -10.58505352,      -11.79933998,        -14.594561
          0,           0,        2664,      -12.00373363,      -10.58807161,      -11.68252873,      -14.62110872
          0,           0,        2665,      -12.10684559,      -10.58885983,      -11.75189924,       -14.6221056
          0,           0,        2666,      -12.19526214,      -10.58967043,      -11.81062675,      -14.61505172
          0,           0,        2667,      -12.21434478,      -10.59129905,      -11.80966012,      -14.60127087
          0,           0,        2668,      -12.00963829,      -10.59430097,      -11.68988071,      -14.62782147
          0,           0,        2669,      -12.11281578,      -10.59507519,      -11.75909861,      -14.62879962
          0,           0,        2670,      -12.20078569,      -10.59587493,      -11.81732137,      -14.62171709
          0,           0,        2671,      -12.21917842,      -10.59748926,      -11.81560578,      -14.60789115
          0,           0,        2672,      -12.01343867,       -10.6004722,      -11.69411069,      -14.63443916
          0,           0,        2673,      -12.11648533,      -10.60124495,      -11.76349431,      -14.63540952
          0,           0,        2674,      -12.20427632,      -10.60204347,      -11.82189316,      -14.62831206
          0,           0,        2675,       -12.2229144,       -10.6036573,      -11.82014888,      -14.61446111
          0,           0,        2676,       -12.0193996,       -10.6066523,       -11.6989323,      -14.64101553
          0,           0,        2677,      -12.12199787,       -10.6074285,      -11.76862275,      -14.64198641
          0,           0,        2678,      -12.20978592,      -10.60823111,      -11.82751554,      -14.63488388
          0,           0,        2679,      -12.22847587,      -10.60985452,      -11.82618486,      -14.62102113
          0,           0,        2680,      -12.02666242,      -10.61286974,      -11.70603229,      -14.64759822
          0,           0,        2681,      -12.12892842,      -10.61365438,      -11.77595392,      -14.64857163
          0,           0,        2682,      -12.21697325,      -10.61446394,      -11.83514053,      -14.64146471
          0,           0,        2683,      -12.23593902,      -10.61609854,      -11.83418101,      -14.62758992
          0,           0,        2684,      -12.03462956,      -10.61912839,      -11.71471272,      -14.65420183
          0,           0,        2685,      -12.13667336,      -10.61991716,      -11.78462593,      -14.65517621
          0,           0,        2686,       -12.2247112,      -10.62072986,      -11.84367472,      -14.64806012
          0,           0,        2687,      -12.24381651,      -10.62236912,      -11.84268328,      -14.63416611
          0,           0,        2688,      -12.04199055,      -10.62539934,      -11.72307198,       -14.6608142
          0,           0,        2689,      -12.14401823,      -10.62618809,      -11.79275581,        -14.661788
          0,           0,        2690,      -12.23184939,      -10.62700034,      -11.85141543,      -14.65465917
          0,           0,        2691,      -12.25084316,      -10.62863743,      -11.85008391,      -14.64074172
          0,           0,        2692,      -12.04820159,      -10.63165887,      -11.72978126,      -14.66742056
          0,           0,        2693,      -12.15038725,      -10.63244573,      -11.79920005,      -14.66839338
          0,           0,        2694,      -12.23807913,      -10.63325593,      -11.85754217,      -14.66125194
          0,           0,        2695,      -12.25678826,      -10.63488813,      -11.85584831,      -14.64731262
          0,           0,        2696,      -12.05352625,      -10.63790191,      -11.73484192,      -14.67401724
          0,           0,        2697,      -12.15589638,      -10.63868677,        -11.804139,      -14.67498939
          0,           0,        2698,      -12.24363287,      -10.63949516,      -11.86240956,      -14.66783748
          0,           0,        2699,       -12.2621052,      -10.64112421,      -11.86058071,      -14.65388004
          0,           0,        2700,      -12.05876924,      -10.64413754,      -11.73936388,      -14.68060989
          0,           0,        2701,      -12.16122361,      -10.64492126,      -11.80872291,      -14.68158196
          0,           0,        2702,      -12.24909883,      -10.64572912,      -11.86713435,      -14.67442139
          0,           0,        2703,      -12.26757299,      -10.64735878,      -11.86545225,      -14.66044807
          0,           0,        2704,      -12.06476427,       -10.6503783,      -11.74462421,      -14.68720585
          0,           0,        2705,      -12.16714335,      -10.65116176,      -11.81413609,      -14.68817846
          0,           0,        2706,      -12.25508661,      -10.65197018,      -11.87275388,      -14.68100983
          0,           0,        2707,      -12.27376431,      -10.65360315,       -11.8713452,       -14.6670206
          0,           0,        2708,      -12.07171793,      -10.65663075,      -11.75115557,      -14.69380895
          0,           0,        2709,      -12.17388993,      -10.65741434,      -11.82079459,      -14.69478244
          0,           0,        2710,      -12.26175999,      -10.65822358,      -11.87955154,      -14.68760535
          0,           0,        2711,      -12.28065095,      -10.65986003,       -11.8783284,      -14.67359912
          0,           0,        2712,      -12.07909828,      -10.66289284,      -11.75853987,      -14.70041879
          0,           0,        2713,      -12.18103498,      -10.66367664,      -11.82822883,      -14.69314122
          0,           0,        2714,      -12.22369746,      -10.66524987,      -11.84709602,      -14.67909318
          0,           0,        2715,      -12.08161575,      -10.66828695,      -11.75488763,      -14.70598586
          0,           0,        2716,      -12.18161237,      -10.66908851,      -11.82755256,      -14.70699569
          0,           0,        2717,      -12.27007548,      -10.66992088,      -11.88588107,      -14.69983838
          0,           0,        2718,      -12.28746958,      -10.67158847,      -11.88633013,      -14.68582146
          0,           0,        2719,      -12.08764641,      -10.67462785,      -11.76747287,      -14.71270244
          0,           0,        2720,      -12.18746172,      -10.67541809,      -11.83709733,      -14.71368382
          0,           0,        2721,      -12.27367145,      -10.67622983,      -11.89556124,      -14.70648794
          0,           0,        2722,      -12.29278169,      -10.67786525,      -11.89385083,      -14.69244745
          0,           0,        2723,       -12.0961294,      -10.68089514,      -11.77516996,       -14.7193772
          0,           0,        2724,       -12.1982593,      -10.68168963,      -11.84491176,      -14.72036693
          0,           0,        2725,      -12.28621702,       -10.6825067,      -11.90400531,      -14.71316552
          0,           0,        2726,      -12.30539028,      -10.68415091,      -11.90284334,      -14.69910763
          0,           0,        2727,      -12.10368575,      -10.68718826,      -11.78316703,      -14.72606617
          0,           0,        2728,       -12.2061956,      -10.68797613,      -11.85272466,      -14.72704783
          0,           0,        2729,       -12.2942549,      -10.68878802,      -11.91141878,      -14.71982767
          0,           0,        2730,      -12.31257447,      -10.69042433,      -11.90982858,      -14.70573809
          0,           0,        2731,      -12.10785873,      -10.69344074,      -11.78872712,      -14.73271788
          0,           0,        2732,      -12.21077651,      -10.69422718,      -11.85820303,       -14.7336927
          0,           0,        2733,      -12.29889363,      -10.69503674,      -11.91664476,      -14.72645534
          0,           0,        2734,       -12.3175133,      -10.69666775,      -11.91484998,      -14.71233727
          0,           0,        2735,      -12.11331552,      -10.69968245,      -11.79339799,      -14.73933471
          0,           0,        2736,       -12.2161481,      -10.70046434,      -11.86286331,      -14.74030754
          0,           0,        2737,      -12.30396406,      -10.70127158,      -11.92134842,      -14.73305918
          0,           0,        2738,      -12.32247589,      -10.70290233,      -11.91965695,      -14.71892164
          0,           0,        2739,      -12.11939561,        -10.705922,      -11.79871483,      -14.74593904
          0,           0,        2740,      -12.22203085,      -10.70670687,      -11.86825937,      -14.74691307
          0,           0,        2741,       -12.3099128,        -10.707517,      -11.92696851,      -14.73965823
          0,           0,        2742,       -12.3285173,      -10.70915314,       -11.9255648,       -14.7255074
          0,           0,        2743,      -12.12642678,        -10.712184,      -11.80529322,      -14.75255179
          0,           0,        2744,      -12.22873797,       -10.7129717,      -11.87495445,      -14.75352726
          0,           0,        2745,      -12.31668664,      -10.71378431,      -11.93381623,      -14.74626575
          0,           0,        2746,      -12.33538993,      -10.71542572,      -11.93256531,      -14.73210067
          0,           0,        2747,      -12.13363127,      -10.71846462,      -11.81260276,      -14.75917712
          0,           0,        2748,      -12.23566439,      -10.71925335,      -11.88230998,      -14.75181466
          0,           0,        2749,      -12.27834682,       -10.7208323,      -11.90120829,      -14.73760715
          0,           0,        2750,      -12.13597038,      -10.72387617,      -11.80879979,      -14.76475833
          0,           0,        2751,       -12.2361162,      -10.72468244,      -11.88145027,       -14.7574356
          0,           0,        2752,      -12.28031148,      -10.72629565,      -11.90219497,      -14.74324911
          0,           0,        2753,      -12.13728377,      -10.72935952,      -11.81053512,      -14.77043298
          0,           0,        2754,      -12.23520536,      -10.73017342,      -11.88277617,      -14.76310959
          0,           0,        2755,      -12.27889465,      -10.73178656,      -11.90305227,      -14.74892226
          0,           0,        2756,      -12.14026756,      -10.73484634,      -11.81269879,      -14.77615022
          0,           0,        2757,      -12.23806901,      -10.73566792,      -11.88499001,      -14.76883606
          0,           0,        2758,      -12.28225482,      -10.73728771,      -11.90572411,      -14.75465637
          0,           0,        2759,      -12.14587111,      -10.74035979,       -11.8168589,      -14.78193406
          0,           0,        2760,       -12.2439728,      -10.74118579,      -11.88910565,      -14.78297551
          0,           0,        2761,      -12.33111692,      -10.74203417,      -11.94740031,      -14.77573848
          0,           0,        2762,      -12.34907783,      -10.74371613,      -11.94803982,      -14.76156236
          0,           0,        2763,      -12.15708026,      -10.74677326,      -11.83305806,      -14.78884339
          0,           0,        2764,      -12.25779385,      -10.74757706,      -11.90269245,      -14.78985316
          0,           0,        2765,      -12.34477335,      -10.74839921,      -11.96160055,      -14.78256751
          0,           0,        2766,       -12.3640755,      -10.75004589,      -11.96055907,      -14.76834981
          0,           0,        2767,      -12.16689512,      -10.75308433,      -11.84355814,      -14.79566663
          0,           0,        2768,      -12.27022861,      -10.75387863,      -11.91305131,      -14.79666641
          0,           0,        2769,      -12.35873315,      -10.75469541,      -11.97198259,      -14.78935536
          0,           0,        2770,       -12.3775293,      -10.75633744,      -11.97090816,      -14.77509037
          0,           0,        2771,      -12.17286733,      -10.75935962,      -11.85095947,      -14.80240816
          0,           0,        2772,      -12.27624726,      -10.76013991,      -11.92029754,      -14.80338878
          0,           0,        2773,      -12.36429783,      -10.76094583,      -11.97873113,      -14.79604893
          0,           0,        2774,      -12.38240381,      -10.76257375,      -11.97691582,      -14.78173847
          0,           0,        2775,       -12.1767013,       -10.7655776,      -11.85524946,       -14.8090518
          0,           0,        2776,      -12.27994252,      -10.76635664,      -11.92475749,      -14.81002437
          0,           0,        2777,      -12.36782225,      -10.76716157,      -11.98336761,      -14.80266961
          0,           0,        2778,      -12.38617578,      -10.76878946,      -11.98152043,      -14.78833414
          0,           0,        2779,      -12.18267744,      -10.77180606,      -11.86012006,      -14.81565216
          0,           0,        2780,      -12.28548369,      -10.77258884,      -11.92994114,      -14.81662517
          0,           0,        2781,      -12.37337857,      -10.77339811,      -11.98904486,      -14.80926561
          0,           0,        2782,      -12.39179025,      -10.77503591,      -11.98760442,        -14.794919
          0,           0,        2783,      -12.18998795,        -10.778073,      -11.86726161,      -14.82225833
          0,           0,        2784,      -12.29247031,      -10.77886424,      -11.93731582,      -14.82323392
          0,           0,        2785,      -12.38062589,      -10.77968048,      -11.99671347,      -14.81587044
          0,           0,        2786,      -12.39931163,      -10.78132942,      -11.99563957,       -14.8015129
          0,           0,        2787,      -12.19802088,       -10.7843809,      -11.87598529,      -14.82888601
          0,           0,        2788,      -12.30027954,      -10.78517611,      -11.94602845,      -14.82986267
          0,           0,        2789,      -12.38842141,      -10.78599533,      -12.00528928,      -14.82249057
          0,           0,        2790,      -12.40724497,      -10.78764865,      -12.00418541,      -14.80811496
          0,           0,        2791,      -12.20545292,       -10.7907001,      -11.88439817,      -14.83552321
          0,           0,        2792,      -12.30768751,      -10.79149509,      -11.95420927,      -14.83649937
          0,           0,        2793,      -12.39561284,      -10.79231368,      -12.01308244,      -14.82911507
          0,           0,        2794,      -12.41432575,       -10.7939646,      -12.01164446,      -14.81471703
          0,           0,        2795,      -12.21172851,      -10.79700705,       -11.8911746,      -14.84215476
          0,           0,        2796,      -12.31411494,      -10.79780008,      -11.96072109,      -14.84313002
          0,           0,        2797,      -12.40189593,      -10.79861656,      -12.01927801,      -14.83573362
          0,           0,        2798,      -12.42032708,      -10.80026254,      -12.01748305,      -14.82131455
          0,           0,        2799,      -12.21710887,       -10.8032974,      -11.89631302,       -14.8487766
          0,           0,        2800,      -12.31967932,      -10.80408847,      -11.96574039,      -14.84975122
          0,           0,        2801,      -12.40750628,      -10.80490321,      -12.02422572,      -14.84234479
          0,           0,        2802,      -12.42570309,      -10.80654614,      -12.02229692,      -14.82790839
          0,           0,        2803,      -12.22240177,       -10.8095807,      -11.90091363,      -14.85539415
          0,           0,        2804,      -12.32505952,      -10.81037073,      -11.97040428,      -14.85636867
          0,           0,        2805,      -12.41302906,      -10.81118502,      -12.02902843,      -14.84895401
          0,           0,        2806,      -12.43122827,      -10.81282865,      -12.02724326,      -14.83450252
          0,           0,        2807,      -12.22844377,      -10.81586944,       -11.9062419,      -14.86201475
          0,           0,        2808,      -12.33102904,      -10.81665927,      -11.97588346,      -14.86298979
          0,           0,        2809,       -12.4190689,      -10.81747415,      -12.03471015,      -14.85556749
          0,           0,        2810,       -12.4374704,      -10.81912109,      -12.03319389,      -14.84110095
          0,           0,        2811,      -12.23544301,      -10.82216985,      -11.91282483,      -14.86864233
          0,           0,        2812,      -12.33782206,      -10.82295979,      -11.98258922,      -14.86961826
          0,           0,        2813,      -12.42578817,      -10.82377545,      -12.04155085,      -14.86218795
          0,           0,        2814,      -12.44440091,      -10.82542578,      -12.04021728,      -14.84770534
          0,           0,        2815,      -12.24286908,      -10.82847954,      -11.92024841,       -14.8752766
          0,           0,        2816,      -12.34501222,      -10.82926963,      -11.99005843,      -14.86774519
          0,           0,        2817,      -12.38779278,      -10.83085506,      -12.00899827,      -14.85322052
          0,           0,        2818,      -12.24547806,      -10.83391249,      -11.91658815,      -14.88086331
          0,           0,        2819,      -12.34565619,      -10.83472039,      -11.98938521,      -14.88187548
          0,           0,        2820,       -12.4341772,      -10.83555954,      -12.04798112,      -14.87446564
          0,           0,        2821,       -12.4512522,      -10.83724215,       -12.0483093,      -14.85997331
          0,           0,        2822,      -12.25147319,      -10.84030362,      -11.92926674,       -14.8876033
          0,           0,        2823,      -12.35150082,      -10.84110043,      -11.99903483,      -14.88858711
          0,           0,        2824,      -12.43781031,      -10.84191871,      -12.05770861,      -14.88113941
          0,           0,        2825,      -12.45665472,      -10.84356801,       -12.0558865,      -14.86662575
          0,           0,        2826,      -12.26003254,      -10.84661873,      -11.93703187,      -14.89430312
          0,           0,        2827,      -12.36237642,      -10.84741946,      -12.00689182,      -14.89529567
          0,           0,        2828,      -12.45043001,      -10.84824285,      -12.06617664,      -14.88784328
          0,           0,        2829,      -12.46932751,      -10.84990067,      -12.06490691,      -14.87331325
          0,           0,        2830,      -12.26766533,      -10.85295848,      -11.94507766,      -14.90101771
          0,           0,        2831,      -12.37038452,      -10.85375247,      -12.01475193,      -14.90200205
          0,           0,        2832,      -12.45853197,      -10.85457056,      -12.07364414,      -14.89453124
          0,           0,        2833,      -12.47657462,      -10.85622031,       -12.0719547,      -14.87997014
          0,           0,        2834,      -12.27191588,      -10.85925718,      -11.95071227,      -14.90769422
          0,           0,        2835,      -12.37502661,      -10.86004965,      -12.02030444,      -14.90867157
          0,           0,        2836,      -12.46322232,      -10.86086537,      -12.07894581,      -14.90118385
          0,           0,        2837,      -12.48156121,      -10.86250987,      -12.07705408,      -14.88659471
          0,           0,        2838,      -12.27740831,      -10.86554517,      -11.95545588,      -14.91433469
          0,           0,        2839,      -12.38043484,      -10.86633324,      -12.02503938,      -14.91530996
          0,           0,        2840,      -12.46833691,      -10.86714676,      -12.08372325,      -14.90781155
          0,           0,        2841,      -12.48657554,      -10.86879116,      -12.08193293,      -14.89320358
          0,           0,        2842,      -12.28353194,      -10.87183167,      -11.96083358,      -14.92096175
          0,           0,        2843,      -12.38636543,       -10.8726228,      -12.03049848,      -14.92193821
          0,           0,        2844,       -12.4743382,      -10.87343928,       -12.0894046,      -14.91443378
          0,           0,        2845,      -12.49267015,      -10.87508917,      -12.08789735,      -14.89981345
          0,           0,        2846,      -12.29061051,      -10.87814088,       -11.9674627,      -14.92759699
          0,           0,        2847,      -12.39312388,      -10.87893485,      -12.03724369,       -14.9285749
          0,           0,        2848,      -12.48116469,       -10.8797538,      -12.09630084,      -14.92106434
          0,           0,        2849,      -12.49959382,      -10.88140889,      -12.09494399,      -14.90643084
          0,           0,        2850,      -12.29786804,      -10.88446847,      -11.97482034,      -14.93424494
          0,           0,        2851,      -12.40010286,      -10.88526339,      -12.04464441,      -14.92663299
          0,           0,        2852,       -12.4428988,      -10.88685435,       -12.0636112,        -14.911957
          0,           0,        2853,       -12.3003027,      -10.88991821,      -11.97101934,      -14.93984435
          0,           0,        2854,      -12.40062362,       -10.8907307,      -12.04379761,      -14.93227237
          0,           0,        2855,      -12.44486236,      -10.89235692,      -12.06462864,      -14.91761758
          0,           0,        2856,      -12.30162664,      -10.89544225,       -11.9727934,      -14.94553636
          0,           0,        2857,      -12.39972876,      -10.89626279,      -12.04519572,      -14.93796395
          0,           0,        2858,      -12.44346507,      -10.89788931,      -12.06557047,       -14.9233095
          0,           0,        2859,      -12.30463192,      -10.90097063,      -11.97502459,       -14.9512713
          0,           0,        2860,      -12.40262182,      -10.90179891,      -12.04747664,      -14.94370905
          0,           0,        2861,      -12.44686723,      -10.90343213,      -12.06830193,      -14.92906392
          0,           0,        2862,      -12.31027539,      -10.90652552,      -11.97923792,      -14.95707419
          0,           0,        2863,      -12.40857209,      -10.90735821,       -12.0516426,       -14.9581184
          0,           0,        2864,       -12.4957817,      -10.90821354,      -12.11019508,      -14.95063504
          0,           0,        2865,      -12.51344483,      -10.90991025,      -12.11071005,      -14.93599624
          0,           0,        2866,      -12.32150578,      -10.91298827,      -11.99555397,      -14.96400863
          0,           0,        2867,      -12.42244225,      -10.91379836,      -12.06531817,      -14.96502154
          0,           0,        2868,      -12.50951246,      -10.91462672,      -12.12440983,      -14.95749067
          0,           0,        2869,      -12.52855387,      -10.91628642,      -12.12325993,      -14.94281239
          0,           0,        2870,      -12.33143016,      -10.91934399,      -12.00611366,      -14.97085863
          0,           0,        2871,      -12.43496995,      -10.92014408,      -12.07570659,      -14.97186154
          0,           0,        2872,      -12.52354581,      -10.92096671,      -12.13480986,      -14.96430569
          0,           0,        2873,      -12.54206377,       -10.9226214,      -12.13363774,       -14.9495802
          0,           0,        2874,      -12.33746817,      -10.92566263,      -12.01356343,      -14.97762511
          0,           0,        2875,      -12.44103631,      -10.92644871,      -12.08299909,       -14.9786084
          0,           0,        2876,      -12.52915097,      -10.92726049,      -12.14161138,      -14.97102368
          0,           0,        2877,      -12.54697812,      -10.92890123,      -12.13970578,      -14.95625248
          0,           0,        2878,      -12.34133552,      -10.93192478,      -12.01791243,      -14.98429068
          0,           0,        2879,      -12.44475787,      -10.93270982,      -12.08752217,      -14.98526564
          0,           0,        2880,      -12.53270957,      -10.93352083,      -12.14631148,      -14.97766611
          0,           0,        2881,      -12.55078691,        -10.935162,      -12.14437067,      -14.96287013
          0,           0,        2882,      -12.34732918,      -10.93819895,      -12.02283206,      -14.99091089
          0,           0,        2883,      -12.45032922,      -10.93898799,      -12.09276068,       -14.9918862
          0,           0,        2884,      -12.53831285,      -10.93980358,      -12.15204316,      -14.98428226
          0,           0,        2885,      -12.55645371,      -10.94145496,      -12.15050249,      -14.96947611
          0,           0,        2886,      -12.35468625,      -10.94451262,      -12.03001545,      -14.99753643
          0,           0,        2887,      -12.45737001,      -10.94531013,      -12.10017887,      -14.99851436
          0,           0,        2888,      -12.54561783,      -10.94613268,      -12.15975516,      -14.99090714
          0,           0,        2889,       -12.5640309,      -10.94779513,      -12.15857677,      -14.97609147
          0,           0,        2890,      -12.36278181,       -10.9508669,      -12.03878211,       -15.0041841
          0,           0,        2891,      -12.46524014,      -10.95166821,      -12.10893186,       -15.0051632
          0,           0,        2892,      -12.55346779,      -10.95249358,      -12.16837208,      -14.99754807
          0,           0,        2893,      -12.57201716,      -10.95416012,      -12.16716575,      -14.98271575
          0,           0,        2894,      -12.37028118,      -10.95723145,      -12.04724759,      -15.01084205
          0,           0,        2895,       -12.4727079,      -10.95803235,       -12.1171626,      -15.01182076
          0,           0,        2896,      -12.56070973,      -10.95885693,      -12.17621645,      -15.00419411
          0,           0,        2897,      -12.57914963,      -10.96052083,      -12.17468179,      -14.98934059
          0,           0,        2898,      -12.37661874,      -10.96358294,      -12.05408946,      -15.01749469
          0,           0,        2899,      -12.47919163,      -10.96438181,       -12.1237401,      -15.01847254
          0,           0,        2900,      -12.56704443,      -10.96520422,      -12.18247875,      -15.01083441
          0,           0,        2901,       -12.5852057,      -10.96686313,      -12.18059218,      -14.99596093
          0,           0,        2902,      -12.38205374,      -10.96991769,      -12.05930336,      -15.02413745
          0,           0,        2903,      -12.48481032,      -10.97071465,       -12.1288371,      -15.02511468
          0,           0,        2904,      -12.57271029,      -10.97153537,      -12.18750401,       -15.0174671
          0,           0,        2905,      -12.59063982,      -10.97319133,      -12.18548458,      -15.00257729
          0,           0,        2906,      -12.38739631,      -10.97624571,      -12.06398017,      -15.03077556
          0,           0,        2907,        -12.490243,      -10.97704172,      -12.13357822,      -15.03175266
          0,           0,        2908,      -12.57828891,      -10.97786206,      -12.19238188,       -15.0240974
          0,           0,        2909,      -12.59622138,       -10.9795188,      -12.19050311,      -15.00919356
          0,           0,        2910,      -12.39348511,      -10.98257944,      -12.06937449,       -15.0374164
          0,           0,        2911,      -12.49626172,      -10.98337529,      -12.13912152,        -15.038394
          0,           0,        2912,      -12.58437965,      -10.98419624,      -12.19812401,      -15.03073166
          0,           0,        2913,      -12.60251315,      -10.98585626,      -12.19650994,      -15.01581392
          0,           0,        2914,      -12.40052945,      -10.98892472,      -12.07600822,      -15.04406405
          0,           0,        2915,      -12.50310038,      -10.98972066,      -12.14587396,      -15.04504255
          0,           0,        2916,       -12.5911436,      -10.99054235,      -12.20500734,       -15.0373728
          0,           0,        2917,      -12.60948641,      -10.99220565,      -12.20357346,      -15.02244018
          0,           0,        2918,      -12.40800046,       -10.9952789,      -12.08347142,      -15.05071833
          0,           0,        2919,      -12.51033463,      -10.99607492,      -12.15337867,      -15.04294737
          0,           0,        2920,      -12.55321486,      -10.99767176,      -12.17237033,      -15.02797287
          0,           0,        2921,      -12.41069586,      -11.00074806,      -12.07980148,       -15.0563207
          0,           0,        2922,      -12.51104096,      -11.00156195,      -12.15270787,      -15.05733532
          0,           0,        2923,      -12.59960304,      -11.00240747,      -12.21153684,      -15.04968688
          0,           0,        2924,      -12.61637311,      -11.00410415,      -12.21175797,      -15.03474597
          0,           0,        2925,      -12.41666212,      -11.00718618,      -12.09257765,      -15.06307941
          0,           0,        2926,      -12.51688559,      -11.00798917,      -12.16246298,      -15.06406578
          0,           0,        2927,      -12.60327471,      -11.00881358,      -12.22131243,      -15.05638047
          0,           0,        2928,      -12.62186051,      -11.01047584,      -12.21938845,      -15.04142081
          0,           0,        2929,       -12.4252926,      -11.01354585,      -12.10040682,      -15.06979979
          0,           0,        2930,      -12.52783439,      -11.01435245,      -12.17036083,      -15.07079527
          0,           0,        2931,      -12.61596433,      -11.01518177,      -12.22980433,      -15.06310626
          0,           0,        2932,       -12.6345949,      -11.01685227,      -12.22843702,      -15.04813157
          0,           0,        2933,      -12.43299941,      -11.01992899,      -12.10850051,      -15.07653548
          0,           0,        2934,      -12.53591173,      -11.02072873,      -12.17826719,      -15.07752261
          0,           0,        2935,      -12.62412772,       -11.0215526,      -12.23732425,      -15.06981566
          0,           0,        2936,      -12.64190147,      -11.02321485,      -12.23554526,      -15.05481073
          0,           0,        2937,      -12.43732293,      -11.02627061,      -12.11420686,      -15.08323217
          0,           0,        2938,      -12.54061142,      -11.02706873,      -12.18389094,      -15.08421215
          0,           0,        2939,       -12.6288668,       -11.0278902,      -12.24269852,      -15.07648869
          0,           0,        2940,      -12.64693414,      -11.02954724,      -12.24071926,      -15.06145643
          0,           0,        2941,      -12.44285151,      -11.03260158,      -12.11902078,      -15.08989152
          0,           0,        2942,      -12.54605682,      -11.03339544,      -12.18869795,      -15.09086933
          0,           0,        2943,       -12.6340254,      -11.03421481,       -12.2475472,      -15.08313563
          0,           0,        2944,      -12.65199945,      -11.03587191,       -12.2456675,      -15.06808545
          0,           0,        2945,      -12.44901845,      -11.03893166,      -12.12445807,      -15.09653649
          0,           0,        2946,      -12.55203463,      -11.03972865,      -12.19421856,      -15.09751546
          0,           0,        2947,      -12.64007813,      -11.04055104,      -12.25328833,      -15.08977636
          0,           0,        2948,      -12.65814615,      -11.04221369,      -12.25168733,      -15.07471506
          0,           0,        2949,      -12.45614372,      -11.04528463,      -12.13113742,      -15.10318939
          0,           0,        2950,      -12.55884324,      -11.04608446,      -12.20101331,      -15.10416983
          0,           0,        2951,      -12.64695574,       -11.0469093,      -12.26023242,      -15.09642528
          0,           0,        2952,      -12.66511946,      -11.04857707,      -12.25877973,      -15.08135222
          0,           0,        2953,      -12.46345276,      -11.05165566,      -12.13854282,      -15.10985513
          0,           0,        2954,      -12.56587303,      -11.05245636,      -12.20845892,      -15.10200929
          0,           0,        2955,      -12.60876251,      -11.05405843,      -12.22747263,      -15.08689412
          0,           0,        2956,      -12.46597707,       -11.0571406,      -12.13474117,      -15.11546841
          0,           0,        2957,      -12.56645792,      -11.05795889,      -12.20762345,       -15.1076628
          0,           0,        2958,      -12.61072582,      -11.05959716,       -12.2285222,      -15.09256919
          0,           0,        2959,      -12.46731415,      -11.06270221,      -12.13655657,      -15.12117321
          0,           0,        2960,      -12.56558062,      -11.06352894,      -12.20909319,      -15.11336754
