"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         994,      -9.136813881,       -5.91189012,      -6.019139329,      -3.666118947
          0,           0,         995,      -9.136884183,      -5.912370057,      -6.019337201,      -3.666149447
          0,           0,         996,       -9.14249805,      -5.912585041,      -6.019532697,       -3.67224098
          0,           0,         997,      -9.153648335,      -5.912552513,      -6.019726417,      -3.684461783
          0,           0,         998,      -9.170387909,      -5.912304009,      -6.019918844,      -3.703045159
          0,           0,         999,      -9.192806427,      -5.911882586,       -6.02011041,      -3.728412371
          0,           0,        1000,      -9.220983489,      -5.911339681,      -6.020301457,      -3.761216388
          0,           0,        1001,      -9.254892412,      -5.910731541,      -6.020492322,      -3.802414232
          0,           0,        1002,      -9.294199027,      -5.910115719,      -6.020683235,      -3.853380351
          0,           0,        1003,      -9.337873767,      -5.909547538,      -6.020874558,      -3.916071847
          0,           0,        1004,      -9.383483777,      -5.909077225,      -6.021066568,      -3.993225263
          0,           0,        1005,      -9.426212635,      -5.908747379,       -6.02125955,      -4.088338368
          0,           0,        1006,      -9.458319369,      -5.908590575,      -6.021454575,      -4.203929785
          0,           0,        1007,      -9.471094534,      -5.908629271,      -6.021651525,       -4.33021027
          0,           0,        1008,      -9.460200425,      -5.908873887,      -6.021851122,      -4.406619172
          0,           0,        1009,      -9.429317841,      -5.909323143,      -6.022054124,      -4.354512235
          0,           0,        1010,      -9.386977037,      -5.909964468,      -6.022261322,      -4.236426889
          0,           0,        1011,      -9.341077909,      -5.910774914,      -6.022473525,      -4.124004777
          0,           0,        1012,       -9.29663116,      -5.911722587,       -6.02269154,      -4.031899969
          0,           0,        1013,      -9.256171657,      -5.912768479,      -6.022916059,      -3.958321733
          0,           0,        1014,      -9.220747972,      -5.913869157,      -6.023146993,      -3.899710015
          0,           0,        1015,      -9.190676702,      -5.914976578,      -6.023387447,      -3.853186448
          0,           0,        1016,      -9.165910906,      -5.916045717,      -6.023635827,      -3.816672082
          0,           0,        1017,      -9.146281058,      -5.917033214,      -6.023892411,      -3.788702735
          0,           0,        1018,      -9.131585299,      -5.917901033,      -6.024157437,       -3.76825249
          0,           0,        1019,      -9.121634854,      -5.918618815,      -6.024430898,      -3.754612053
          0,           0,        1020,      -9.116273999,      -5.919165582,      -6.024712626,      -3.747309538
          0,           0,        1021,      -9.115386745,      -5.919530958,      -6.025002182,      -3.746061131
          0,           0,        1022,      -9.118897527,      -5.919715631,      -6.025298832,      -3.750742709
          0,           0,        1023,      -9.126769886,      -5.919730829,      -6.025601934,      -3.761377244
          0,           0,        1024,       -9.13899718,      -5.919597981,      -6.025909868,       -3.77813547
          0,           0,        1025,      -9.155598113,      -5.919346183,      -6.026221684,      -3.801349653
          0,           0,        1026,       -9.17659747,      -5.919010735,      -6.026536093,      -3.831541487
          0,           0,        1027,      -9.201998279,      -5.918630656,      -6.026851779,      -3.869466819
          0,           0,        1028,      -9.231730747,      -5.918246307,      -6.027167387,      -3.916178338
          0,           0,        1029,      -9.265562032,       -5.91789706,      -6.027481514,      -3.973096392
          0,           0,        1030,      -9.302942284,      -5.917619096,      -6.027792854,      -4.042027854
          0,           0,        1031,      -9.342757737,      -5.917443484,      -6.028100302,      -4.124865233
          0,           0,        1032,       -9.38298068,      -5.917394923,      -6.028402693,      -4.221866176
          0,           0,        1033,      -9.420330418,      -5.917490417,      -6.028699229,      -4.324582269
          0,           0,        1034,      -9.450306471,      -5.917738734,      -6.028989309,      -4.397828463
          0,           0,        1035,      -9.468207327,      -5.918140558,      -6.029272091,      -4.387945125
          0,           0,        1036,      -9.471207558,       -5.91868798,      -6.029547558,      -4.307327379
          0,           0,        1037,      -9.460048487,      -5.919365682,      -6.029815544,      -4.210958418
          0,           0,        1038,      -9.438573943,      -5.920151733,       -6.03007604,      -4.124424518
          0,           0,        1039,       -9.41163093,      -5.921018858,      -6.030329186,      -4.052383242
          0,           0,        1040,       -9.38332458,      -5.921936003,      -6.030575224,      -3.993751857
          0,           0,        1041,      -9.356443993,      -5.922869885,      -6.030814706,       -3.94658493
          0,           0,        1042,      -9.332639334,      -5.923787194,       -6.03104799,      -3.909175397
          0,           0,        1043,      -9.312791867,      -5.924656176,       -6.03127563,      -3.880210342
          0,           0,        1044,      -9.297323797,      -5.925448503,      -6.031498204,      -3.858724447
          0,           0,        1045,      -9.286405691,      -5.926140872,      -6.031716284,      -3.844028452
          0,           0,        1046,      -9.280078271,      -5.926716094,       -6.03193069,      -3.835650619
          0,           0,        1047,      -9.278319213,      -5.927164748,      -6.032141237,      -3.833296315
          0,           0,        1048,      -9.281078181,      -5.927484212,      -6.032348975,      -3.836821966
          0,           0,        1049,      -9.288283109,      -5.927679668,       -6.03255435,      -3.846222681
          0,           0,        1050,      -9.299831438,      -5.927763212,      -6.032757819,      -3.861630305
          0,           0,        1051,      -9.315561154,      -5.927752981,       -6.03295971,      -3.883322004
          0,           0,        1052,      -9.335198572,      -5.927671895,      -6.033160172,      -3.911738523
          0,           0,        1053,       -9.35826232,      -5.927545524,      -6.033360179,      -3.947513238
          0,           0,        1054,      -9.383934371,      -5.927401718,      -6.033559441,      -3.991502372
          0,           0,        1055,      -9.410876991,      -5.927267759,      -6.033758393,      -4.044800634
          0,           0,        1056,      -9.437040494,      -5.927169253,       -6.03395746,      -4.108656492
          0,           0,        1057,       -9.45959674,      -5.927128741,       -6.03415709,      -4.184010416
          0,           0,        1058,      -9.475237867,      -5.927164581,      -6.034357732,      -4.269739105
          0,           0,        1059,      -9.481044213,      -5.927290034,      -6.034559932,      -4.357150135
          0,           0,        1060,      -9.475655769,      -5.927512879,      -6.034764082,      -4.419463129
          0,           0,        1061,      -9.459942188,      -5.927834958,      -6.034970788,      -4.419433867
          0,           0,        1062,      -9.436545883,      -5.928252384,      -6.035180622,      -4.359432857
          0,           0,        1063,      -9.408732161,      -5.928755874,      -6.035394181,      -4.277463049
          0,           0,        1064,      -9.379415787,      -5.929331494,      -6.035611927,      -4.198452894
          0,           0,        1065,      -9.350750781,      -5.929961375,      -6.035834475,      -4.130068855
          0,           0,        1066,      -9.324144581,      -5.930624856,      -6.036062336,      -4.073113006
          0,           0,        1067,      -9.300436052,      -5.931299834,       -6.03629584,      -4.026570512
          0,           0,        1068,      -9.280085004,      -5.931963889,      -6.036535299,      -3.989186476
          0,           0,        1069,      -9.263316987,      -5.932595634,      -6.036780939,      -3.959873117
          0,           0,        1070,      -9.250220857,      -5.933175938,      -6.037032876,      -3.937778511
          0,           0,        1071,      -9.240810567,      -5.933689091,       -6.03729098,       -3.92226821
          0,           0,        1072,      -9.235061538,      -5.934123518,      -6.037555166,      -3.912891013
          0,           0,        1073,      -9.232931667,      -5.934472539,      -6.037825107,      -3.909349846
          0,           0,        1074,      -9.234371482,      -5.934734574,      -6.038100396,      -3.911480479
          0,           0,        1075,      -9.239327145,      -5.934913183,      -6.038380468,      -3.919238986
          0,           0,        1076,      -9.247738285,      -5.935016668,      -6.038664725,      -3.932696346
          0,           0,        1077,      -9.259527333,      -5.935057665,      -6.038952194,      -3.952039278
          0,           0,        1078,      -9.274587327,      -5.935052003,      -6.039242077,      -3.977575386
          0,           0,        1079,      -9.292757043,      -5.935017796,      -6.039533545,      -4.009738651
          0,           0,        1080,      -9.313785531,      -5.934974371,      -6.039825698,      -4.049085264
          0,           0,        1081,      -9.337282312,      -5.934941113,      -6.040117633,      -4.096251587
          0,           0,        1082,      -9.362650804,      -5.934936393,      -6.040408444,      -4.151797903
          0,           0,        1083,      -9.389012174,      -5.934976549,      -6.040697305,      -4.215733532
          0,           0,        1084,      -9.415126702,      -5.935074628,      -6.040983549,      -4.286093847
          0,           0,        1085,      -9.439424328,      -5.935242635,      -6.041264947,      -4.356467532
          0,           0,        1086,      -9.460020329,       -5.93548387,       -6.04154405,      -4.410533261
          0,           0,        1087,      -9.475122221,      -5.935801056,      -6.041819118,      -4.426072004
          0,           0,        1088,      -9.483437468,      -5.936192514,      -6.042088951,      -4.396030164
          0,           0,        1089,      -9.484603608,      -5.936652226,      -6.042353143,      -4.338009407
          0,           0,        1090,      -9.479317801,      -5.937171205,      -6.042610724,      -4.272843462
          0,           0,        1091,      -9.469116224,      -5.937734747,       -6.04286488,      -4.211629657
          0,           0,        1092,      -9.455853398,      -5.938329373,      -6.043113766,      -4.158213555
          0,           0,        1093,       -9.44132393,      -5.938939145,      -6.043357476,       -4.11328882
          0,           0,        1094,      -9.427010813,      -5.939547688,      -6.043596219,      -4.076478701
          0,           0,        1095,      -9.414020907,        -5.9401391,      -6.043830294,      -4.047145741
          0,           0,        1096,      -9.403119154,       -5.94069885,       -6.04406006,      -4.024672869
          0,           0,        1097,      -9.394800513,       -5.94121453,       -6.04428595,      -4.008548719
          0,           0,        1098,      -9.389359667,      -5.941676632,       -6.04450831,       -3.99838441
          0,           0,        1099,      -9.386945975,      -5.942078923,      -6.044727494,       -3.99390898
          0,           0,        1100,      -9.387598692,      -5.942418708,      -6.044943855,      -3.994960257
          0,           0,        1101,      -9.391264477,      -5.942696929,      -6.045157677,      -4.001477279
          0,           0,        1102,      -9.397798973,      -5.942917902,      -6.045369321,      -4.013494755
          0,           0,        1103,      -9.406955472,      -5.943088986,      -6.045579149,      -4.031139846
          0,           0,        1104,      -9.418357063,       -5.94322016,      -6.045787369,      -4.054629153
          0,           0,        1105,      -9.431466909,       -5.94332314,      -6.045994389,       -4.08425827
          0,           0,        1106,      -9.445546663,      -5.943410797,       -6.04620054,       -4.12037271
          0,           0,        1107,      -9.459627844,      -5.943496812,      -6.046405386,      -4.163289837
          0,           0,        1108,      -9.472530949,      -5.943592918,       -6.04661102,      -4.213084785
          0,           0,        1109,      -9.482932562,      -5.943711177,      -6.046816925,      -4.269098193
          0,           0,        1110,      -9.489546403,      -5.943861616,      -6.047023237,      -4.328845415
          0,           0,        1111,      -9.491378239,      -5.944051842,      -6.047230331,      -4.386022064
          0,           0,        1112,      -9.487969633,      -5.944286816,      -6.047438639,      -4.428661307
          0,           0,        1113,      -9.479524096,      -5.944568649,      -6.047648665,      -4.442454172
          0,           0,        1114,      -9.466838214,      -5.944896664,      -6.047860838,      -4.422408114
          0,           0,        1115,      -9.451085841,      -5.945267425,      -6.048075666,      -4.378359645
          0,           0,        1116,       -9.43353809,       -5.94567563,      -6.048292819,      -4.324755535
          0,           0,        1117,      -9.415424222,       -5.94611208,      -6.048514677,      -4.271439478
          0,           0,        1118,      -9.397717811,      -5.946568209,      -6.048740231,      -4.223037208
          0,           0,        1119,      -9.381185839,      -5.947033468,      -6.048969979,       -4.18117226
          0,           0,        1120,      -9.366378958,      -5.947497458,      -6.049203684,      -4.146131976
          0,           0,        1121,      -9.353678716,      -5.947949828,      -6.049441436,      -4.117697136
          0,           0,        1122,      -9.343339424,      -5.948380734,      -6.049683751,      -4.095503287
          0,           0,        1123,      -9.335515611,      -5.948782166,      -6.049930497,      -4.079188351
          0,           0,        1124,      -9.330294258,      -5.949147829,      -6.050181683,      -4.068446572
          0,           0,        1125,      -9.327711772,       -5.94947367,      -6.050437175,      -4.063045801
          0,           0,        1126,      -9.327765933,      -5.949758042,      -6.050696742,       -4.06282984
          0,           0,        1127,      -9.330420897,      -5.950001821,      -6.050959955,       -4.06771557
          0,           0,        1128,      -9.335601003,      -5.950208503,      -6.051226031,      -4.077683385
          0,           0,        1129,      -9.343221829,       -5.95038283,      -6.051495221,      -4.092793701
          0,           0,        1130,      -9.353130973,      -5.950531724,      -6.051767099,      -4.113125997
          0,           0,        1131,      -9.365129787,      -5.950663835,      -6.052040616,      -4.138804955
          0,           0,        1132,      -9.378950219,      -5.950788549,      -6.052314831,      -4.169936299
          0,           0,        1133,      -9.394237361,      -5.950915371,      -6.052589047,      -4.206517122
          0,           0,        1134,      -9.410532971,      -5.951053413,      -6.052862763,      -4.248251578
          0,           0,        1135,      -9.427263754,      -5.951210947,      -6.053135588,      -4.294188403
          0,           0,        1136,      -9.443741668,      -5.951395092,      -6.053407055,      -4.342077256
          0,           0,        1137,      -9.459191463,      -5.951611391,      -6.053676724,      -4.387458379
          0,           0,        1138,      -9.472808498,      -5.951863605,      -6.053944106,      -4.423119481
          0,           0,        1139,      -9.483854053,      -5.952153512,      -6.054208746,      -4.440703779
          0,           0,        1140,        -9.4917712,      -5.952480854,      -6.054470252,      -4.435509271
          0,           0,        1141,      -9.496291185,      -5.952843349,      -6.054728375,      -4.410307019
          0,           0,        1142,      -9.497488121,      -5.953236877,      -6.054982981,      -4.372997232
          0,           0,        1143,      -9.495763415,      -5.953655711,      -6.055234081,      -4.331411786
          0,           0,        1144,       -9.49174202,      -5.954093397,      -6.055481066,      -4.290767343
          0,           0,        1145,      -9.486192588,      -5.954542048,      -6.055724356,      -4.253823032
          0,           0,        1146,      -9.479890471,      -5.954993654,      -6.055964035,      -4.221802344
          0,           0,        1147,      -9.473541292,      -5.955440289,      -6.056200224,      -4.195123189
          0,           0,        1148,      -9.467736137,      -5.955874514,      -6.056433106,      -4.173827304
          0,           0,        1149,       -9.46290682,      -5.956290751,      -6.056661617,       -4.15780551
          0,           0,        1150,      -9.459445686,      -5.956681524,      -6.056889092,      -4.146899055
          0,           0,        1151,      -9.457530729,      -5.957044487,      -6.057113649,      -4.140965735
          0,           0,        1152,       -9.45726354,      -5.957377607,      -6.057335381,      -4.139890822
          0,           0,        1153,      -9.458645794,       -5.95768064,      -6.057554337,      -4.143598651
          0,           0,        1154,       -9.46158932,      -5.957954792,      -6.057770945,      -4.152050977
          0,           0,        1155,      -9.465915448,      -5.958202807,      -6.057985649,      -4.165239802
          0,           0,        1156,      -9.471353761,      -5.958428789,      -6.058198845,      -4.183171305
          0,           0,        1157,      -9.477541463,      -5.958637945,      -6.058410834,      -4.205836062
          0,           0,        1158,      -9.484029242,      -5.958836157,      -6.058621967,      -4.233153716
          0,           0,        1159,      -9.490292543,      -5.959029692,      -6.058832516,      -4.264874392
          0,           0,        1160,      -9.495760256,      -5.959224996,      -6.059042417,      -4.300405888
          0,           0,        1161,      -9.499860541,       -5.95942752,      -6.059252674,      -4.338527048
          0,           0,        1162,      -9.502082204,       -5.95964264,      -6.059463131,      -4.376973479
          0,           0,        1163,      -9.502047881,      -5.959874586,      -6.059674022,      -4.412039777
          0,           0,        1164,      -9.499571454,      -5.960126364,      -6.059885644,      -4.438650215
          0,           0,        1165,      -9.494688081,      -5.960399623,      -6.060098347,      -4.451664494
          0,           0,        1166,      -9.487645022,       -5.96069463,      -6.060312506,       -4.44839255
          0,           0,        1167,      -9.478855964,      -5.961010355,      -6.060528414,      -4.430325876
          0,           0,        1168,      -9.468841079,      -5.961344466,      -6.060746463,      -4.402135397
          0,           0,        1169,      -9.458155807,      -5.961693623,      -6.060966927,      -4.369108488
          0,           0,        1170,      -9.447304235,      -5.962053834,      -6.061189711,      -4.335331914
          0,           0,        1171,      -9.436844286,          -5.96242,      -6.061415877,      -4.303614533
          0,           0,        1172,      -9.427139501,      -5.962786881,      -6.061645607,      -4.275279192
          0,           0,        1173,      -9.418523253,       -5.96314975,      -6.061878509,      -4.251071243
          0,           0,        1174,      -9.411248201,      -5.963504166,      -6.062114254,      -4.231293815
          0,           0,        1175,      -9.405498601,       -5.96384609,      -6.062352802,      -4.216026736
          0,           0,        1176,      -9.401401705,      -5.964172122,      -6.062594343,      -4.205246313
          0,           0,        1177,      -9.399033633,      -5.964479906,       -6.06283892,      -4.198887346
          0,           0,        1178,      -9.398429053,      -5.964768137,      -6.063086607,      -4.196874236
          0,           0,        1179,      -9.399582894,      -5.965036752,      -6.063337258,       -4.19913576
          0,           0,        1180,      -9.402452404,        -5.9652869,      -6.063590572,      -4.205608342
          0,           0,        1181,      -9.406957527,      -5.965520809,      -6.063846165,      -4.216230193
          0,           0,        1182,      -9.412979577,      -5.965741636,      -6.064103608,      -4.230925959
          0,           0,        1183,      -9.420356759,      -5.965953269,      -6.064362417,      -4.249578276
          0,           0,        1184,      -9.428884806,      -5.966160044,      -6.064622167,      -4.271980437
          0,           0,        1185,      -9.438313603,      -5.966366492,      -6.064882475,      -4.297760556
          0,           0,        1186,      -9.448344653,      -5.966577149,      -6.065142896,      -4.326266817
          0,           0,        1187,       -9.45863945,      -5.966796237,      -6.065403058,      -4.356407158
          0,           0,        1188,       -9.46882447,      -5.967027507,      -6.065662542,      -4.386465027
          0,           0,        1189,      -9.478512695,      -5.967274004,      -6.065920969,      -4.413978458
          0,           0,        1190,      -9.487328015,       -5.96753791,      -6.066178006,      -4.435877079
          0,           0,        1191,      -9.494936069,       -5.96782048,      -6.066433312,      -4.449108217
          0,           0,        1192,      -9.501079701,       -5.96812196,      -6.066686612,      -4.451706626
          0,           0,        1193,         -9.505608,      -5.968441597,      -6.066937689,      -4.443698217
          0,           0,        1194,      -9.508494076,        -5.9687777,      -6.067186388,       -4.42708315
          0,           0,        1195,      -9.509832924,      -5.969127829,       -6.06743251,      -4.404914884
          0,           0,        1196,       -9.50983057,      -5.969488805,      -6.067676023,       -4.38023493
          0,           0,        1197,      -9.508773313,      -5.969856989,      -6.067916908,      -4.355464478
          0,           0,        1198,      -9.506983945,      -5.970228584,      -6.068155026,      -4.332278477
          0,           0,        1199,      -9.504803357,      -5.970599577,      -6.068390521,      -4.311727275
          0,           0,        1200,      -9.502548746,      -5.970966252,      -6.068623373,      -4.294422943
          0,           0,        1201,      -9.500499947,      -5.971325132,      -6.068853766,      -4.280693984
          0,           0,        1202,       -9.49888177,      -5.971673342,      -6.069081799,      -4.270697867
          0,           0,        1203,      -9.497850258,      -5.972008829,      -6.069307382,      -4.264493747
          0,           0,        1204,      -9.497508551,      -5.972330059,      -6.069530829,      -4.262081829
          0,           0,        1205,      -9.497892971,       -5.97263641,      -6.069752314,       -4.26342872
          0,           0,        1206,      -9.498978827,      -5.972928074,      -6.069972047,      -4.268475161
          0,           0,        1207,      -9.500666091,      -5.973206589,       -6.07018951,      -4.277136142
          0,           0,        1208,      -9.502852701,      -5.973472413,        -6.0704066,      -4.289284515
          0,           0,        1209,      -9.505336562,      -5.973728432,      -6.070622546,      -4.304712106
          0,           0,        1210,      -9.507890921,      -5.973977435,      -6.070837411,      -4.323117548
          0,           0,        1211,      -9.510265655,      -5.974222396,      -6.071051371,      -4.344029506
          0,           0,        1212,      -9.512201653,      -5.974466325,      -6.071264653,      -4.366730492
          0,           0,        1213,      -9.513451147,      -5.974712098,      -6.071477533,      -4.390169359
          0,           0,        1214,      -9.513801889,       -5.97496227,      -6.071690371,       -4.41289122
          0,           0,        1215,      -9.513095448,      -5.975219039,      -6.071903448,      -4.433052395
          0,           0,        1216,      -9.511249035,      -5.975484052,      -6.072117094,      -4.448605572
          0,           0,        1217,      -9.508259279,      -5.975758411,      -6.072331542,      -4.457713368
          0,           0,        1218,      -9.504204415,      -5.976042611,      -6.072546975,      -4.459290405
          0,           0,        1219,      -9.499239051,      -5.976336475,      -6.072763611,      -4.453392671
          0,           0,        1220,      -9.493574098,      -5.976639197,      -6.072981682,      -4.441191917
          0,           0,        1221,      -9.487457611,      -5.976949408,      -6.073201427,      -4.424551442
          0,           0,        1222,      -9.481149166,      -5.977265343,      -6.073422975,      -4.405487683
          0,           0,        1223,      -9.474911573,      -5.977584844,      -6.073646549,      -4.385779789
          0,           0,        1224,      -9.468983584,        -5.9779056,      -6.073872256,      -4.366806451
          0,           0,        1225,      -9.463581596,      -5.978225274,      -6.074100169,      -4.349544102
          0,           0,        1226,       -9.45888914,       -5.97854158,      -6.074330386,      -4.334639729
          0,           0,        1227,      -9.455054615,      -5.978852477,      -6.074562946,      -4.322497721
          0,           0,        1228,      -9.452189437,      -5.979156292,      -6.074797814,       -4.31335423
          0,           0,        1229,      -9.450371253,      -5.979451789,      -6.075034938,      -4.307332197
          0,           0,        1230,      -9.449645985,      -5.979738247,      -6.075274215,      -4.304478358
          0,           0,        1231,      -9.450024404,      -5.980015409,      -6.075515638,      -4.304784527
          0,           0,        1232,      -9.451487882,      -5.980283713,      -6.075758927,      -4.308197965
          0,           0,        1233,      -9.453988955,      -5.980544059,      -6.076003889,      -4.314622448
          0,           0,        1234,       -9.45745192,      -5.980797811,      -6.076250297,       -4.32390989
          0,           0,        1235,      -9.461773375,      -5.981046721,       -6.07649789,      -4.335843782
          0,           0,        1236,      -9.466822411,      -5.981292827,      -6.076746373,       -4.35011397
          0,           0,        1237,      -9.472441825,      -5.981538457,      -6.076995265,      -4.366285469
          0,           0,        1238,      -9.478462977,      -5.981785497,      -6.077244786,      -4.383755116
          0,           0,        1239,      -9.484690206,      -5.982036166,      -6.077494426,      -4.401714376
          0,           0,        1240,      -9.490920994,      -5.982292463,      -6.077743813,      -4.419145971
          0,           0,        1241,      -9.496955246,      -5.982556058,      -6.077992617,      -4.434851278
          0,           0,        1242,      -9.502600604,      -5.982828224,      -6.078240523,      -4.447563118
          0,           0,        1243,      -9.507691854,      -5.983109728,      -6.078487321,      -4.456143284
          0,           0,        1244,      -9.512097514,      -5.983400843,      -6.078732847,      -4.459829278
          0,           0,        1245,      -9.515729867,      -5.983701362,      -6.078976945,      -4.458432355
          0,           0,        1246,      -9.518553088,      -5.984010599,      -6.079219504,      -4.452387619
          0,           0,        1247,      -9.520578578,      -5.984327499,      -6.079460354,      -4.442629833
          0,           0,        1248,      -9.521870078,      -5.984650614,      -6.079699417,       -4.43035873
          0,           0,        1249,      -9.522527712,      -5.984978267,       -6.07993658,      -4.416805895
          0,           0,        1250,      -9.522679995,      -5.985308591,      -6.080171779,      -4.403070978
          0,           0,        1251,      -9.522473014,      -5.985639619,      -6.080405027,      -4.390045898
          0,           0,        1252,       -9.52205344,      -5.985969443,      -6.080636314,      -4.378405258
          0,           0,        1253,      -9.521556264,       -5.98629631,       -6.08086563,      -4.368631166
          0,           0,        1254,      -9.521104425,      -5.986618619,      -6.081093087,      -4.361047813
          0,           0,        1255,      -9.520795542,      -5.986935096,      -6.081318771,      -4.355858361
          0,           0,        1256,      -9.520691906,      -5.987244872,      -6.081542714,      -4.353173593
          0,           0,        1257,      -9.520832224,      -5.987547384,      -6.081765081,      -4.353028508
          0,           0,        1258,      -9.521217734,      -5.987842535,      -6.081985957,      -4.355395988
          0,           0,        1259,      -9.521822052,      -5.988130586,      -6.082205481,       -4.36018867
          0,           0,        1260,      -9.522589988,      -5.988412167,      -6.082423793,      -4.367255952
          0,           0,        1261,       -9.52344269,      -5.988688202,      -6.082641059,      -4.376374138
          0,           0,        1262,      -9.524284281,      -5.988959841,      -6.082857465,      -4.387231817
          0,           0,        1263,      -9.525002825,      -5.989228446,       -6.08307314,       -4.39941392
          0,           0,        1264,      -9.525487898,      -5.989495405,      -6.083288295,      -4.412384516
          0,           0,        1265,      -9.525632984,      -5.989762133,      -6.083503101,      -4.425481722
          0,           0,        1266,      -9.525348076,      -5.990029939,      -6.083717761,      -4.437930191
          0,           0,        1267,      -9.524560645,           -5.9903,      -6.083932438,      -4.448887621
          0,           0,        1268,      -9.523232389,      -5.990573242,      -6.084147339,      -4.457526692
          0,           0,        1269,      -9.521357672,      -5.990850332,      -6.084362658,      -4.463154655
          0,           0,        1270,      -9.518964288,      -5.991131655,      -6.084578563,      -4.465337226
          0,           0,        1271,      -9.516114993,      -5.991417263,      -6.084795255,      -4.463986159
          0,           0,        1272,      -9.512898418,      -5.991706937,      -6.085012888,      -4.459376587
          0,           0,        1273,      -9.509425334,      -5.992000173,      -6.085231614,      -4.452083523
          0,           0,        1274,      -9.505821767,      -5.992296237,      -6.085451574,      -4.442866783
          0,           0,        1275,      -9.502220252,      -5.992594197,      -6.085672919,      -4.432545455
          0,           0,        1276,      -9.498752685,      -5.992893011,      -6.085895764,      -4.421897782
          0,           0,        1277,       -9.49554285,      -5.993191601,      -6.086120179,      -4.411600187
          0,           0,        1278,      -9.492701406,      -5.993488894,      -6.086346225,      -4.402200785
          0,           0,        1279,       -9.49032546,      -5.993783911,      -6.086573935,      -4.394119448
          0,           0,        1280,      -9.488493237,      -5.994075821,      -6.086803308,      -4.387660631
          0,           0,        1281,      -9.487263423,      -5.994363985,      -6.087034318,      -4.383029732
          0,           0,        1282,      -9.486674584,      -5.994647984,      -6.087266931,      -4.380348957
          0,           0,        1283,      -9.486739798,      -5.994927805,      -6.087500885,      -4.379672014
          0,           0,        1284,      -9.487467282,      -5.995203257,       -6.08773652,      -4.380989394
          0,           0,        1285,      -9.488829399,      -5.995474817,      -6.087973475,      -4.384228301
          0,           0,        1286,      -9.490783346,      -5.995743149,      -6.088211525,      -4.389264481
          0,           0,        1287,      -9.493270137,      -5.996009085,      -6.088450473,      -4.395911477
          0,           0,        1288,      -9.496215694,      -5.996273582,      -6.088690128,      -4.403915782
          0,           0,        1289,      -9.499532065,      -5.996537683,      -6.088930302,      -4.412951716
          0,           0,        1290,      -9.503120891,      -5.996802448,      -6.089170836,      -4.422618258
          0,           0,        1291,      -9.506875089,      -5.997068962,      -6.089411421,      -4.432436937
          0,           0,        1292,      -9.510686009,      -5.997338151,      -6.089652186,      -4.441899624
          0,           0,        1293,      -9.514448308,      -5.997610724,       -6.08989291,      -4.450429413
          0,           0,        1294,      -9.518059583,      -5.997887456,      -6.090133265,      -4.457491583
          0,           0,        1295,       -9.52142934,      -5.998168908,      -6.090372946,      -4.462630054
          0,           0,        1296,      -9.524483557,      -5.998455362,       -6.09061173,      -4.465531178
          0,           0,        1297,      -9.527168236,      -5.998746812,      -6.090849481,      -4.466072636
          0,           0,        1298,      -9.529451103,      -5.999042987,      -6.091086116,      -4.464340887
          0,           0,        1299,      -9.531323539,      -5.999343389,      -6.091321589,      -4.460612902
          0,           0,        1300,      -9.532799212,      -5.999647332,      -6.091555857,      -4.455309231
          0,           0,        1301,      -9.533910797,      -5.999954004,      -6.091788854,       -4.44893266
          0,           0,        1302,      -9.534705988,      -6.000262507,      -6.092020502,      -4.442007853
          0,           0,        1303,      -9.535244203,      -6.000571872,      -6.092250764,      -4.435032756
          0,           0,        1304,      -9.535586408,      -6.000881156,      -6.092479572,      -4.428447633
          0,           0,        1305,      -9.535797656,      -6.001189412,      -6.092706947,       -4.42261757
          0,           0,        1306,      -9.535934762,      -6.001495819,      -6.092932881,      -4.417829146
          0,           0,        1307,      -9.536044826,      -6.001799673,      -6.093157392,      -4.414291859
          0,           0,        1308,      -9.536167787,      -6.002100384,      -6.093380583,      -4.412142671
          0,           0,        1309,      -9.536328275,      -6.002397578,      -6.093602517,      -4.411453791
          0,           0,        1310,      -9.536534132,      -6.002691088,       -6.09382325,      -4.412237356
          0,           0,        1311,        -9.5367835,      -6.002980899,       -6.09404291,      -4.414447845
          0,           0,        1312,      -9.537057855,      -6.003267198,      -6.094261595,      -4.417984322
          0,           0,        1313,      -9.537324722,      -6.003550391,      -6.094479354,      -4.422693092
          0,           0,        1314,      -9.537547987,      -6.003830937,      -6.094696347,      -4.428363856
          0,           0,        1315,      -9.537683812,      -6.004109425,      -6.094912699,      -4.434732903
          0,           0,        1316,      -9.537686386,      -6.004386492,      -6.095128556,      -4.441486363
          0,           0,        1317,      -9.537511559,      -6.004662797,      -6.095344065,      -4.448269217
          0,           0,        1318,      -9.537121618,      -6.004938986,      -6.095559369,       -4.45470128
          0,           0,        1319,      -9.536486369,      -6.005215664,      -6.095774593,      -4.460401736
          0,           0,        1320,      -9.535588317,      -6.005493317,      -6.095989894,      -4.465017753
          0,           0,        1321,        -9.5344241,      -6.005772346,        -6.0962054,      -4.468262019
          0,           0,        1322,      -9.533006708,      -6.006053009,      -6.096421251,       -4.46994475
          0,           0,        1323,      -9.531362896,      -6.006335427,      -6.096637571,      -4.469996581
          0,           0,        1324,       -9.52953447,      -6.006619568,      -6.096854491,      -4.468475857
